ID,INFO
V1528,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in nontraffic accident: in oth spec activi"
V1529,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in nontraffic accident: during unspec acti"
V153,"Pedal cyclist injured in collision with railway train or railway vehicle, person injured while boarding or alighting"
V1530,"Pedal cyclist injured in collision with railway train or railway vehicle, person injured while boarding or alighting: in sport activity"
V1531,"Pedal cyclist injured in collision with railway train or railway vehicle, person injured while boarding or alighting: in leisure activity"
V1532,"Pedal cyclist injured in collision with railway train or railway vehicle, person injured while boarding or alighting: while work for income"
V1533,"Pedal cyclist injured in collision with railway train or railway vehicle, person injured while boarding or alighting: in oth type work"
V1534,"Pedal cyclist injured in collision with railway train or railway vehicle, person injured while boarding or alighting: while resting..."
V1538,"Pedal cyclist injured in collision with railway train or railway vehicle, person injured while boarding or alighting: in oth spec activity"
V1539,"Pedal cyclist injured in collision with railway train or railway vehicle, person injured while boarding or alighting: during unspec activity"
V154,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in traffic accident"
V1540,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in traffic accident: in sport activity"
V1541,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in traffic accident: in leisure activity"
V1542,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in traffic accident: while work for income"
V1543,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in traffic accident: in oth type work"
V1544,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in traffic accident: while resting..."
V1548,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in traffic accident: in oth spec activity"
V1549,"Pedal cyclist injured in collision with railway train or railway vehicle, driver injured in traffic accident: during unspec activity"
V155,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in traffic accident"
V1550,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in traffic accident: in sport activity"
V1551,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in traffic accident: in leisure activity"
V1552,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in traffic accident: while work for income"
V1553,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in traffic accident: in oth type work"
V1554,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in traffic accident: while resting..."
V1558,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in traffic accident: in oth spec activity"
V1559,"Pedal cyclist injured in collision with railway train or railway vehicle, passenger injured in traffic accident: during unspec activity"
V159,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident"
V1590,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident: in sport activity"
V1591,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident: in leisure activity"
V1592,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident: while work for income"
V1593,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident: in oth type work"
V1594,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident: while resting..."
V1598,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident: in oth spec activity"
V1599,"Pedal cyclist injured in collision with railway train or railway vehicle, unspecified pedal cyclist injured in traffic accident: during unspec activit"
V16,Pedal cyclist injured in collision with other nonmotor vehicle
V160,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in nontraffic acciddent"
V1600,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in nontraffic acciddent: in sport activity"
V1601,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in nontraffic acciddent: in leisure activity"
V1602,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in nontraffic acciddent: while work for income"
V1603,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in nontraffic acciddent: in oth type work"
V1604,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in nontraffic acciddent: while resting..."
V1608,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in nontraffic acciddent: in oth spec activity"
V1609,"Pedal cyclist injured in collision with other nonmotor vehicle, driver injured in nontraffic acciddent: during unspec activity"
V161,"Pedal cyclist injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident"
V1610,"Pedal cyclist injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: in sport activity"
V1611,"Pedal cyclist injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: in leisure activity"
V1612,"Pedal cyclist injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: while work for income"
V1613,"Pedal cyclist injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: in oth type work"
V1614,"Pedal cyclist injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: while resting..."
V1618,"Pedal cyclist injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: in oth spec activity"
V1619,"Pedal cyclist injured in collision with other nonmotor vehicle, passenger injured in nontraffic accident: during unspec activity"
V162,"Pedal cyclist injured in collision with other nonmotor vehicle, unspecified pedal cyclist injured in nontraffic accident"
