Type-TH,Type-EN,SubType-TH,SubType-EN,Attraction-name TH,Attraction-name EN,Organization-Unit-TH,Organization-Unit-EN,Latitude,Longtiude,Open-Houre,Image-URL,Facility,Contact,Province,District,Subdistrict,,,,,,,
ทางบก,terrestrial,จุดพักผ่อนในเขตบริการ,Vacation spot,บ้านพักนักท่องเที่ยว,-,อุทยานแห่งชาติตาพระยา,Ta Phraya National Park,,,,http://park.dnp.go.th/dnp/scenicpic/1082108200738scene220515_115924.jpg,,,บุรีรัมย์ ,โนนดินแดง ,บึงเจริญ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติตาพระยา,Ta Phraya National Park National Park
ทางบก,terrestrial,สัตว์ป่า,Wildlife,ดูผีเสื้อตามเส้นทาง,-,อุทยานแห่งชาติตาพระยา,Ta Phraya National Park,,,,http://park.dnp.go.th/dnp/scenicpic/1082108200739scene180711_163522.jpg,,,บุรีรัมย์ ,โนนดินแดง ,บึงเจริญ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติตาพระยา,Ta Phraya National Park National Park
ทางบก,terrestrial,ภูเขา / ดอย, Mountain,อุทยานแห่งชาติเขาพระวิหาร,Khao Phra Wihan National Park,อุทยานแห่งชาติเขาพระวิหาร,Khao Phra Wihan National Park,,,,http://park.dnp.go.th/dnp/scenicpic/10831083001scene210815_120635.jpg,,,,,,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติเขาพระวิหาร,Khao Phra Wihan National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกตะเพินคี่น้อย,Ta Pern Kee Noy Waterfall,อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,,http://park.dnp.go.th/dnp/scenicpic/1084108400261scene200809_100242.jpg,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางบก,terrestrial,ภูเขา / ดอย, Mountain,ยอดเขาเทวดา,THEWADA PEAK,อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,,http://park.dnp.go.th/dnp/scenicpic/1084108400302scene200809_104335.jpg,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางบก,terrestrial,ถ้ำ,Cave,ถ้ำตะเพินเงิน,TA PERN NGERN CAVE (DARK CAVE),อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,,http://park.dnp.go.th/dnp/scenicpic/1084108400331scene200809_110154.jpg,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางบก,terrestrial,ถ้ำ,Cave,ถ้ำตะเพินทอง,TA PERN THONG CAVE ,อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,-,http://park.dnp.go.th/dnp/scenicpic/1084108400332scene200809_112611.jpg,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางบก,terrestrial,ถ้ำ,Cave,ถ้ำตะเพินเพชร,TA PERN PET CAVE ,อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,-,http://park.dnp.go.th/dnp/scenicpic/1084108400333scene200809_114051.jpg,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางบก,terrestrial,ศิลปวัฒนธรรม / โบราณสถาน,Cultural / Historic Site,หมู่บ้านกระเหรี่ยงตะเพินคี่,TA PERN KEE KAREN VILLAGE,อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,-,http://park.dnp.go.th/dnp/scenicpic/1084108400334scene200809_120222.jpg,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางบก,terrestrial,ชมพรรณไม้ / ป่าไม้,Plant / Woodland,ป่าสนสองใบ,PINUS MERKUSII FOREST,อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,-,http://park.dnp.go.th/dnp/scenicpic/1084108400335scene200809_151947.jpg,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกพุกระทิง,Phu Krathing Waterfall,อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,-,,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางบก,terrestrial,น้ำตก,Waterfall,น้ำตกตะเพินคี่ใหญ่,Ta Pern Kee Yai Waterfall,อุทยานแห่งชาติพุเตย,Phu Toei National Park,,,น้ำตกตะเพินคี่ใหญ่ ควรเดินทางท่องเที่ยวในช่วง ปลายฝน ถึง ต้นหนาว ตั้งแต่เดือน กันยายน-ธันวาคม  อุณหภูมิฤดูหนาวประมาณ 5 องศาเซลเซียล ช่วงฤดูร้อนอุณหภูมิประมาณ 30  องศาเซลเซียล  ,http://park.dnp.go.th/dnp/scenicpic/108410840055scene200809_95520.jpg,,08-1934-2240,สุพรรณบุรี ,ด่านช้าง ,องค์พระ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติพุเตย,Phu Toei National Park National Park
ทางทะเล,marine,เกาะ / ปะการัง, Island / Coral,เกาะเหลาบิเละ,-,อุทยานแห่งชาติธารโบกขรณี,Than Bok Khorani National Park,,,,http://park.dnp.go.th/dnp/scenicpic/10851085001scene160911_160816.jpg,,,กระบี่ ,อ่าวลึก ,อ่าวลึกใต้ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติธารโบกขรณี,Than Bok Khorani National Park National Park
ทางทะเล,marine,ถ้ำ,Cave,ถ้ำลอด,-,อุทยานแห่งชาติธารโบกขรณี,Than Bok Khorani National Park,,,,http://park.dnp.go.th/dnp/scenicpic/1085108500767scene160911_161004.jpg,,,กระบี่ ,อ่าวลึก ,อ่าวลึกใต้ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติธารโบกขรณี,Than Bok Khorani National Park National Park
ทางทะเล,marine,ถ้ำ,Cave,ถ้ำผีหัวโต,-,อุทยานแห่งชาติธารโบกขรณี,Than Bok Khorani National Park,,,,http://park.dnp.go.th/dnp/scenicpic/1085108500768scene160911_161202.jpg,,,กระบี่ ,อ่าวลึก ,อ่าวลึกใต้ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติธารโบกขรณี,Than Bok Khorani National Park National Park
ทางทะเล,marine,น้ำตก,Waterfall,ธารโบกขรณี,-,อุทยานแห่งชาติธารโบกขรณี,Than Bok Khorani National Park,,,,http://park.dnp.go.th/dnp/scenicpic/1085108500769scene160911_161340.jpg,,,กระบี่ ,อ่าวลึก ,อ่าวลึกใต้ ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติธารโบกขรณี,Than Bok Khorani National Park National Park
ทางบก,terrestrial,แม่น้ำ / ลำคลอง / ทะเลสาบ,River / Lagune,ทะเลสาบลำน้ำน่าน,Lamnamnan,อุทยานแห่งชาติลำน้ำน่าน,Lam Nam Nan National Park,,,,http://park.dnp.go.th/dnp/scenicpic/10861086001scene040515_152001.jpg,,085-0494164,อุตรดิตถ์ ,ท่าปลา ,ผาเลือด ,,,,,,อุทยานแห่งชาติอุทยานแห่งชาติลำน้ำน่าน,Lam Nam Nan National Park National Park
